4647787093911173|05|30|206
4647780614406005|04|29|279
4647789235658274|04|26|205
4647789258679850|08|28|210
4647787266980039|08|28|663
4647784548695873|09|26|942
4647787026694185|09|26|473
4647781039777251|09|27|788
4647786403719284|09|25|367
4647784369405808|06|30|000
4647780672215587|10|28|716
4647785760344785|08|29|437
4647789738757672|06|29|015
4647783809602974|01|26|600
4647787376461177|10|29|899
4647783903007617|11|29|018
4647784165098435|03|27|422
4647789870242921|04|26|389
4647781423466016|02|27|873
4647783925884142|03|29|938
4647781432438238|03|29|723
4647783963092723|09|28|514
4647785396829662|07|27|881
4647785343582182|02|28|655
4647784952093318|12|29|703
4647783610936454|12|25|627
4647786271047800|07|30|355
4647783131292676|01|29|609
4647783069014043|12|28|593
4647787191475790|02|28|657
4647785262818781|11|25|078
4647780225865540|02|28|524
4647784647487693|01|26|427
4647786471516364|09|29|280
4647787553653075|08|28|408
4647781832965079|02|27|520
4647788746935650|05|27|406
4647786123943347|07|28|438
4647786357642755|04|29|902
4647781798484024|10|25|834
4647782358646424|04|26|761
4647782679195507|07|30|559
4647789693617812|04|30|723
4647782991085964|05|27|827
4647784078939725|04|26|938
4647785101618152|10|25|108
4647781190615175|11|27|847
4647786323896071|06|30|874
4647781987789951|08|26|535
4647783827068422|09|26|351
4647781623261555|07|26|025
4647782741234789|05|26|339
4647785567942005|04|26|119
4647788697397678|08|25|785
4647782607243155|02|26|166
4647780091542066|09|29|326
4647784590998688|10|28|421
4647789745329168|05|26|244
4647789170022411|01|28|304
4647785208952819|11|28|710
4647787758222171|03|29|449
4647789016824210|10|25|577
4647789252996235|04|28|967
4647785477805094|02|28|708
4647784803324979|03|28|492
4647789262971962|02|27|537
4647785871732985|05|27|216
4647780181677863|09|25|826
4647782595510730|05|28|079
4647789708342166|07|26|222
4647784746514611|11|26|740
4647780848205793|02|29|811
4647783685078844|05|29|251
4647788516624518|10|26|331
4647783113549135|01|28|680
4647784112844501|01|26|803
4647786372815592|01|27|115
4647783910924150|12|26|181
4647788692813448|02|28|317
4647785454447563|06|30|119
4647789724382527|02|28|452
4647788499782788|06|30|159
4647788159322958|03|30|941
4647788784837685|02|27|439
4647789785186304|12|25|189
4647785582594492|12|25|454
4647788625442919|04|30|977
4647783724862141|08|25|879
4647786164019007|03|29|754
4647787785317192|01|27|021
4647780425870613|12|27|690
4647786190923339|04|29|255
4647783453131932|02|27|482
4647788815099198|09|28|583
4647785113204421|08|28|694
4647781331792248|02|28|242
4647789146981500|08|26|758
4647785589129466|09|29|272
4647783847566926|04|26|009
4647787604053572|01|28|942
4647783774423216|07|26|802
4647786530208417|11|27|612
4647786341292790|10|29|975
4647784238608905|10|26|803
4647780512405422|07|29|176
4647781041334067|03|29|138
4647785221405076|11|26|814
4647780150317822|11|29|902
4647782642379568|01|30|751
4647780211837180|02|26|295
4647788921835766|09|28|638
4647782568742542|04|26|834
4647781578594836|04|27|808
4647780831278096|08|25|518
4647788018868886|09|26|389
4647781778015491|03|26|617
4647788927214313|11|26|097
4647788427337598|04|29|216
4647789256700716|02|28|925
4647786304363208|12|29|168
4647786165526406|07|26|092
4647781391299373|02|30|929
4647785953031744|06|26|974
4647783274921511|02|29|214
4647780399071362|12|27|451
4647784841914286|04|26|706
4647785076140745|02|30|607
4647781231187630|09|26|823
4647785543017237|02|27|902
4647783481564096|01|28|083
4647780085956165|09|26|122
4647785482407753|03|29|521
4647787524623330|03|26|607
4647786950701446|06|27|591
4647780204993628|09|29|463
4647781299727889|09|26|322
4647786238424332|12|28|810
4647783458960129|01|30|689
4647782142725443|07|29|443
4647781731534109|06|28|760
4647789239884843|11|25|687
4647785180620202|01|26|615
4647782376580431|01|29|796
4647782391165796|04|29|685
4647788381192617|08|25|111
4647786070513168|02|26|794
4647783758624342|06|28|163
4647788165882375|07|26|666
4647784941520397|08|26|569
4647788704704601|10|26|170
4647784868653205|10|25|267
4647780557495437|07|26|636
4647784111174140|12|25|488
4647788219682045|01|27|794
4647789283176237|11|29|160
4647784198857161|12|29|462
4647785647498473|07|30|679
4647780532597372|06|28|240
4647784927702134|11|29|549
4647782434701920|06|30|531
4647780126285699|06|26|061
4647780455560480|03|28|224
4647786590683855|04|28|217
4647785290850152|04|26|082
4647787834176573|12|28|329
4647788255153638|09|29|389
4647781653337374|11|28|548
4647788772966405|06|27|336
4647783550914057|09|28|562
4647781767908912|03|27|173
4647780257057933|07|29|407
4647788620365032|12|27|373
4647789671718194|05|30|006
4647784667693717|05|26|415
4647787690114585|11|29|718
4647784396076465|06|28|018
4647786565530990|05|30|541
4647783241855859|08|25|003
4647783726527163|05|29|536
4647788977207621|06|29|108
4647780527996928|06|27|915
4647780862426481|07|29|678
4647786217907885|09|28|975
4647787361540092|08|29|382
4647786887373004|08|27|847
4647788799462420|04|26|345
4647781931906644|05|30|274
4647789852806016|10|29|305
4647786927418280|04|28|833
4647781604629309|11|25|111
4647786560425568|10|26|327
4647788128253102|05|28|232
4647787725762861|11|27|048
4647783417948264|11|26|997
4647782438854568|03|26|296
4647788771601854|12|27|348
4647788935995275|12|27|724
4647782940244928|10|27|118
4647781735016806|03|30|813
4647780273058568|08|29|819
4647783497729782|10|27|216
4647789230866666|08|26|183
4647783017028228|11|28|966
4647783147594347|11|29|629
4647782193849803|11|29|626
4647786632532136|07|26|629
4647782990312997|04|26|445
4647785137210461|11|28|591
4647785728180784|03|29|590
4647784424274157|05|29|443
4647786125819321|11|25|749
4647783982928337|03|29|562
4647781796253769|08|29|928
4647782810914915|09|29|671
4647784153433917|02|26|819
4647781522601182|08|26|383
4647782463493464|03|27|401
4647787901010135|09|26|946
4647786473012719|04|26|136
4647782602497913|06|26|326
4647788335794625|05|30|897
4647788134189134|10|25|216
4647784066566373|08|25|641
4647785136256143|10|29|730
4647784317092146|10|27|583
4647785373967170|10|25|980
4647781685623569|07|30|430
4647785767422840|11|29|205
4647780599063201|05|26|440
4647782069484263|01|29|705
4647783905296267|06|30|342
4647782874463049|09|26|734
4647788121805486|11|25|006
4647785204022773|12|25|450
4647783927616955|06|26|059
4647780580105730|11|29|452
4647787885057219|06|29|835
4647780749596399|08|26|984
4647783513841389|02|28|579
4647783540392034|08|28|018
4647783518845963|08|27|155
4647787075291586|02|28|602
4647783205741301|07|26|374
4647787351220226|06|28|183
4647785739672969|07|26|034
4647783332051384|09|27|582
4647787967194849|03|29|093
4647782283616765|11|29|221
4647782148355617|07|28|380
4647785249517175|06|30|099
4647782460375854|01|28|858
4647785986031141|05|27|756
4647782163958774|04|28|392
4647785845462271|03|30|703
4647780333113247|12|27|064
4647780718785536|08|26|674
4647782938260068|12|29|678
4647784293799045|04|30|223
4647781415465653|01|26|744
4647788975422271|10|25|057
4647789594916586|02|26|618
4647781804831929|10|26|247
4647785711191863|09|26|410
4647787015747895|01|27|875
4647788555566828|06|26|402
4647785854435184|10|28|615
4647788463155433|01|26|819
4647781039520222|01|26|964
4647782209611817|06|29|760
4647784876398595|09|27|500
4647786432896632|11|27|272
4647788840705801|10|29|974
4647780089964934|09|28|280
4647786171354173|11|27|345
4647785770667563|12|27|035
4647782876031828|03|27|009
4647788945916923|10|29|821
4647786910735534|04|27|699
4647782722927211|01|29|511
4647788110609022|10|26|070
4647786690794594|01|30|390
4647784722462033|04|27|782
4647783924292495|08|25|617
4647783627737366|11|28|984
4647788560421951|05|29|410
4647783608336311|04|26|696
4647789733676117|08|28|843
4647784203802368|01|30|006
4647783599621051|02|28|937
4647787532644146|03|28|601
4647785778528551|06|26|290
4647782416501058|11|25|506
4647781486855337|04|30|334
4647789282514941|02|27|319
4647785053081169|09|27|006
4647780540122411|04|30|647
4647788508704344|11|26|935
4647783903255422|08|29|838
4647787807858017|02|26|441
4647789243931341|01|26|203
4647781538284775|01|26|706
4647785297466044|06|28|378
4647789208222371|03|28|413
4647788530732172|09|27|732
4647783384446540|05|29|932
4647780300898317|01|29|617
4647780083579357|10|26|898
4647782264989975|10|26|248
4647781835017886|08|25|173
4647781858969849|09|29|242
4647780757689102|08|25|556
4647784620463174|02|26|683
4647783772881621|12|29|383
4647781971922212|04|26|462
4647780088512577|07|30|850
4647786372824503|08|27|100
4647788221365118|02|30|502
4647781104970468|05|30|334
4647789936285310|07|29|607
4647781246039255|04|28|970
4647787977438897|03|26|146
4647782801229786|10|29|953
4647782360722189|11|28|423
4647782248970554|11|25|904
4647788059767773|05|29|077
4647784548585785|04|28|584
4647788724112025|11|26|423
4647789409112165|08|25|669
4647785450902827|05|26|537
4647788459307279|07|30|941
4647783309780379|02|26|165
4647781533093304|11|29|807
4647786911196322|12|25|330
4647789969938249|03|28|969
4647785904254072|09|27|968
4647781133738589|07|30|293
4647781770647424|04|28|065
4647787154569076|10|27|786
4647789154821747|10|25|863
4647788122728315|05|29|088
4647781657042475|06|29|735
4647787085829185|01|30|560
4647788815523916|02|28|811
4647788924575021|08|29|257
4647784470215260|08|29|349
4647787042124514|12|29|373
4647785040558006|06|30|016
4647787251047349|12|25|257
4647780328192586|09|27|197
4647789500567754|04|30|154
4647780862828306|12|26|419
4647780755537923|12|29|565
4647785528858019|12|28|660
4647786558635731|03|27|539
4647786986536808|02|30|584
4647784594667834|07|27|209
4647785298853505|11|26|741
4647788469880257|11|25|175
4647782628814745|08|26|309
4647781008790335|07|30|098
4647785391053821|09|27|273
4647784582328589|04|26|489
4647787030212560|08|27|121
4647780823261142|03|27|208
4647787521452725|03|26|287
4647789227505160|01|27|567
4647780335807416|08|25|932
4647781089441253|08|29|621
4647783642013025|02|30|788
4647783663182469|02|30|490
4647786189208247|12|26|561
4647788793478729|09|28|192
4647780169092234|10|27|542
4647786272788394|01|29|579
4647783936716036|12|26|513
4647783509185122|06|30|331
4647784908772353|05|29|715
4647787413147094|01|28|136
4647783683815270|08|25|235
4647789415158137|01|26|320
4647783389898018|09|29|517
4647781571847694|01|28|520
4647784162210306|12|25|128
4647782046222802|08|29|820
4647783466076215|02|26|134
4647783467394310|07|27|771
4647782686744396|01|30|171
4647789245999569|03|27|718
4647785330077329|10|28|633
4647784553831140|10|26|664
4647784959671348|06|30|072
4647781730988074|07|29|837
4647783205360706|10|26|584
4647785885093622|03|27|979
4647789336133532|01|28|718
4647782657826271|08|27|723
4647783614746875|03|28|331
4647788888362580|05|28|457
4647786963448209|11|27|840
4647786832007806|07|29|482
4647784691535637|07|30|738
4647789017524116|10|26|247
4647784044421048|08|26|482
4647789254217648|01|29|853
4647787023344511|10|28|501
4647789699242144|10|29|933
4647789098724759|05|26|686
4647784221489719|02|30|295
4647780055380552|11|28|557
4647787227862524|10|29|793
4647786023992915|10|25|547
4647789685942772|07|30|074
4647782788270746|04|26|095
4647782119648479|11|29|479
4647783066535412|04|28|181
4647786270070340|04|30|738
4647787191185795|06|28|396
4647781373369004|09|28|951
4647789583383970|09|29|878
4647781139873638|07|29|003
4647781792045797|05|30|594
4647786999138329|02|27|848
4647786988171505|02|27|903
4647786748872061|01|28|658
4647789534161384|05|29|737
4647788826765498|04|30|937
4647780009961606|05|26|613
4647786461136306|09|29|008
4647789340623858|09|26|747
4647783178538601|08|29|498
4647788932269161|05|30|514
4647787072159844|03|27|160
4647781202941403|11|27|372
4647786585774602|09|29|922
4647785669424761|09|25|678
4647784955541800|04|28|115
4647783898046737|05|27|046
4647789328863328|03|28|332
4647785926339372|06|27|042
4647789910055549|06|29|154
4647788338514095|06|28|723
4647783200814558|12|29|456
4647789023237026|04|30|084
4647784585516750|10|28|893
4647787557093799|07|29|861
4647785082479632|12|26|407
4647780887044723|10|25|627
4647784139770630|05|27|014
4647784101014637|07|30|096
4647780725702300|04|27|473
4647789290692929|05|29|337
4647786467407644|08|29|279
4647784286155973|11|25|752
4647784223319591|10|25|346
4647782783197282|03|30|991
4647786506918742|03|28|295
4647789344062475|11|27|880
4647782440218737|05|27|917
4647789969356350|11|25|433
4647789156286485|03|29|664
4647781265529889|04|27|641
4647788803215541|07|26|311
4647783659880514|06|30|839
4647780541057483|04|27|307
4647789148084873|03|26|567
4647781478647015|05|29|524
4647788197843015|11|28|541
4647786423132443|01|26|698
4647787062614535|07|29|438
4647789223253013|12|25|045
4647785985361069|07|26|991
4647784072858186|11|29|184
4647782316229008|05|28|830
4647785980300385|01|29|727
4647789038464078|04|27|727
4647788931002712|06|28|605
4647780202303358|10|26|189
4647784729456202|11|29|598
4647781648108765|10|28|808
4647783801553415|06|30|617
4647788096790366|07|29|888
4647782911005142|11|25|071
4647789013855969|03|29|509
4647789311329139|09|28|095
4647787498240103|08|25|237
4647789232159458|01|28|823
4647783480712068|06|30|364
4647782579575287|02|26|230
4647785473995493|02|28|725
4647781141221255|05|30|334
4647788072554638|12|26|992
4647781776610681|03|30|119
4647782184873465|11|26|570
4647787752814072|02|27|619
4647786461190402|10|29|562
4647788237039814|11|28|212
4647784947428546|06|26|590
4647785828035441|02|27|017
4647782897920934|03|27|182
4647788474239655|12|29|832
4647789669262726|02|26|636
4647787837639452|09|28|438
4647784766083109|08|29|492
4647780591303274|04|28|020
4647788835346553|04|28|566
4647780778167708|08|29|959
4647786974706033|05|26|629
4647789307003839|03|29|407
4647786480871669|09|26|301
4647787391393769|08|25|556
4647784785581562|11|26|375
4647789541768171|09|25|638
4647782065772463|06|30|629
4647782474415092|10|27|465
4647783853127308|10|27|380
4647784362637365|11|28|580
4647789624435920|11|27|433
4647787001241143|07|27|600
4647787445863502|04|29|686
4647784120690128|04|26|286
4647789538650655|03|30|925
4647787227338194|03|27|084
4647783116105034|03|30|271
4647787234657180|10|26|696
4647786556276272|07|28|016
4647780791171208|06|28|777
4647784780392197|06|27|250
4647782485611051|08|27|880
4647785318938591|06|26|927
4647785725695768|03|26|591
4647781962093767|04|30|291
4647789968255371|09|27|351
4647783201939800|04|28|624
4647781991565298|12|29|009
4647783356419319|02|28|646
4647786021349688|11|28|434
4647781984665626|03|30|993
4647780687238350|11|26|618
4647780316805447|06|30|997
4647780878855061|01|28|313
4647782790932846|01|30|020
4647783929734657|03|29|397
4647782959148929|12|28|798
4647783346914460|05|28|571
4647780619139916|06|30|518
4647784628799124|11|26|578
4647787937226044|01|29|030
4647780922779747|12|27|199
4647780151394317|06|26|154
4647784181693276|01|29|978
4647782882862737|09|29|345
4647788135513365|10|28|940
4647789159580470|05|28|363
4647785147413873|11|29|159
4647787248765508|04|29|112
4647784099101743|10|26|316
4647781422303251|06|26|619
4647786036681877|09|27|134
4647783803729104|12|28|273
4647784306882754|08|25|480
4647780608705222|01|27|259
4647787340398588|07|26|381
4647789832475569|08|28|145
4647783699511855|03|29|881
4647782973406196|05|29|441
4647789448113943|03|26|689
4647781852122122|01|27|376
4647785066813723|11|25|397
4647782858609005|12|25|515
4647780428751596|03|29|664
4647780887888749|09|27|451
4647786062455840|09|25|276
4647787182074305|04|28|829
4647786493305770|04|30|693
4647783011512003|05|27|729
4647787689707647|10|26|546
4647786090133088|12|28|920
4647787298505440|11|26|154
4647782929126146|05|27|576
4647787683314366|02|26|923
4647783017786916|03|29|131
4647781707549529|02|30|748
4647789438432790|11|28|688
4647784865910459|06|27|912
4647789955291371|02|28|624
4647789598236601|11|28|062
4647781083414033|12|26|980
4647787004193309|09|25|539
4647786915194075|07|30|681
4647786736136388|12|29|861
4647784609731500|06|27|554
4647785990974104|11|29|920
4647788724036927|02|27|391
4647788777366841|05|28|600
4647789244714555|01|26|322
4647786507934292|08|27|352
4647782272708185|03|28|456
4647781578890556|04|30|270
4647786839180275|09|28|084
4647789876126136|08|27|633
4647780114301243|06|29|268
4647782727629440|10|28|383
4647787857324431|01|26|336
4647782046682229|06|28|786
4647789238037518|06|28|929
4647783990294409|05|26|966
4647781723584476|04|27|570
4647786485868884|08|28|195
4647780799317027|07|26|475
4647786798743105|03|26|860
4647788026840612|06|30|858
4647785079604762|02|26|200
4647785762892682|01|30|301
4647784004379160|05|28|486
4647783761424367|12|26|478
4647787614788308|11|29|148
4647789663822921|08|29|698
4647783919870149|04|26|898
4647787100288920|07|26|296
4647784030238703|11|27|309
4647788095196722|03|30|512
4647786173495677|05|26|413
4647786755314536|04|30|178
4647789007805244|09|27|503
4647788459113057|10|26|708
4647783159270133|12|29|263
4647780590590509|04|29|137
4647788065875180|01|27|785
4647788342832590|08|25|851
4647783391366152|09|25|175
4647786593775773|06|26|789
4647780335197958|01|27|301
4647788232556275|06|30|131
4647786665189960|11|28|513
4647786855946153|03|29|055
4647783349556367|05|26|673
4647781049423441|07|27|757
4647789530782159|05|27|151
4647788640231263|10|29|746
4647788133887936|12|27|137
4647786491127820|02|30|050
4647789110765541|10|26|854
4647783959681240|11|26|004
4647786366644198|10|26|957
4647781322491545|09|26|335
4647787558752625|02|28|660
4647788911418540|08|27|889
4647781255195808|01|27|641
4647783658538071|02|30|303
4647788551406987|03|28|514
4647780201449798|10|28|216
4647782995115916|11|27|710
4647780264551969|03|29|609
4647785019517306|01|26|395
4647787596898455|01|26|936
4647789203890552|05|29|590
4647782772720136|07|26|657
4647788686127763|06|28|844
4647787147591013|09|29|187
4647782441207820|03|29|595
4647783922551637|11|26|109
4647782030411379|10|29|655
4647789084027811|07|28|224
4647783129531671|07|30|474
4647786233347496|03|30|315
4647787993660599|05|28|240
4647783723082824|09|25|499
4647786483874595|08|25|725
4647786992253000|11|27|387
4647789336411433|12|26|742
4647780426588610|11|26|132
4647782605584196|01|29|426
4647784031533094|06|29|672
4647789689713146|01|26|621
4647786068131783|10|25|513
4647787252859890|08|29|553
4647781286864687|02|26|608
4647786732597971|05|28|684
4647789107387150|01|29|870
4647781664547870|01|30|865
4647786524406464|03|26|248
4647786087302654|07|30|933
4647789434941661|07|30|498
4647789460952103|01|26|589
4647782689224594|12|26|260
4647783098304001|12|29|442
4647785313268960|04|27|475
4647783268819622|03|30|444
4647787143503277|10|25|353
4647787648066606|06|29|433
4647783402495941|10|25|171
4647783879754986|04|29|313
4647789834842469|04|29|571
4647784669154841|12|26|933
4647787698158345|10|29|709
4647781675521658|02|29|766
4647781254383405|10|27|659
4647786177083131|11|25|796
4647780896828728|08|25|602
4647782529110078|04|27|704
4647782451269223|12|28|771
4647783233555392|06|28|376
4647781202354136|12|25|711
4647783215218357|09|29|323
4647788022804430|10|26|573
4647785004831613|09|26|255
4647784493962716|10|25|023
4647789566138003|04|30|798
4647788281537036|02|29|444
4647788230073679|07|29|564
4647786504351656|01|27|016
4647788820984384|12|26|235
4647782942253455|07|26|523
4647785320412106|07|30|138
4647780883663732|08|25|757
4647782982828281|05|27|356
4647784947179396|12|25|140
4647784441712965|05|27|872
4647789994749504|04|27|943
4647788152530763|08|25|626
4647786894987259|01|28|422
4647786652723565|12|29|581
4647785527673666|12|25|527
4647787560196324|10|26|076
4647784892059791|02|30|037
4647787466752618|07|28|224
4647788314976938|08|29|850
4647789948243984|05|28|201
4647784900340118|05|29|803
4647789023528747|09|25|058
4647787415267080|11|26|418
4647787815916880|06|28|629
4647784978879757|06|28|617
4647783987560028|05|29|716
4647783094763879|10|28|431
4647788211031431|08|26|352
4647781848460990|02|30|558
4647786862153199|09|28|625
4647781645767480|11|27|408
4647786879420540|03|26|713
4647781738571021|04|26|016
4647784599973179|02|27|457
4647783425455500|03|28|254
4647787537494778|11|26|646
4647787554269103|07|26|480
4647788970926102|05|30|077
4647783184279430|02|29|204
4647788043015461|09|26|116
4647783285253581|05|30|307
4647788399024372|08|27|397
4647784556074920|08|27|307
4647786088044941|06|28|878
4647787930776995|04|29|687
4647783386864369|10|27|743
4647784484350004|03|29|625
4647782999112729|03|29|703
4647786274472153|09|29|317
4647782448269567|02|29|882
4647787640631902|07|27|559
4647785269990799|12|26|148
4647788261318936|06|30|145
4647780317071270|08|29|473
4647780129765895|01|29|890
4647786850416186|06|30|148
4647785009173201|08|25|824
4647784474936135|03|27|235
4647785601937003|09|29|822
4647780969903606|06|26|037
4647785531148671|07|29|575
4647789173726869|07|26|633
4647789792583816|12|28|796
4647789552384355|02|28|151
4647786325292766|01|27|194
4647784283474419|06|27|391
4647784297426686|03|29|657
4647784575317862|10|26|360
4647785138057002|05|30|066
4647789365242857|05|27|923
4647782364483275|03|26|357
4647789778288562|04|27|201
4647782721892713|06|26|100
4647786284603516|06|30|251
4647783418953776|11|26|965
4647788320893911|12|25|013
4647783985066812|08|27|748
4647780918921576|03|27|689
4647788071011911|03|29|480
